Site,Link,Name,Author,Publisher,Year,Language
yakaboo.ua,https://www.yakaboo.ua/ua/by-force-of-arms.html,By Force Of Arms,Джеймс Л. Нельсон,Corgi Books,2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/dragon-s-kin.html,Dragon's Kin,Енн Маккефрі,Corgi Books,2004,English
yakaboo.ua,https://www.yakaboo.ua/ua/football-fever-2.html,Football Fever 2,Тоні Бредмен,Corgi Books,1998,English
yakaboo.ua,https://www.yakaboo.ua/ua/special-operations-dead-or-alive.html,Special Operations: Dead or Alive,Крейг Сімпсон,Corgi Books,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/celandine.html,Celandine,Стів Огард,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/steps-of-the-sun-the.html,"Steps of the Sun,The",Каролін Харвей,Corgi Books,1998,English
yakaboo.ua,https://www.yakaboo.ua/ua/gripping-war-stories.html,Gripping War Stories,Тоні Бредмен,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/in-my-hands.html,In My Hands,Ірен Гут Опдике,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/dustbin-baby-2074925.html,Dustbin Baby,Жаклін Уілсон,Corgi Books,2007,English
yakaboo.ua,https://www.yakaboo.ua/ua/patrick-the-party-hater.html,Patrick The Party-Hater,Емілі Сміт,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/special-operations-death-ray.html,Special Operations: Death Ray,Крейг Сімпсон,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-wild-boy-and-queen-moon.html,The Wild Boy And Queen Moon,Кетлін Венді Геральд,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/football-fever.html,Football Fever,Тоні Бредмен,Corgi Books,1998,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-various.html,The Various,Стів Огард,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/mistress-of-the-storm.html,Mistress of the Storm,Мелані Уелш,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/barnaby-grimes-legion-of-the-dead.html,Barnaby Grimes: Legion of the Dead,Пол Стюарт,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/all-the-king-s-horses.html,All The King's Horses,Лора С. Стівенсон,Corgi Books,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-soul-trade.html,The Soul Trade,Е. Річардсон,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/perfect-skin-2090074.html,Perfect Skin,,Blink Publishing,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-joy-of-big-knickers.html,The Joy of Big Knickers,Кейт Гарравей,Blink Publishing,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/outgrowing-god.html,Outgrowing God,Річард Докінз,Bantam,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-long-and-winding-road-1924317.html,The Long and Winding Road,Алан Джонсон,Transworld Digital,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/please-stop-touching-me-and-other-haikus-by-cats.html,Please Stop Touching Me ... and Other Haikus by Cats,Джеймі Коулман,Transworld Digital,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/emergency-in-malaya.html,Emergency In Malaya,Мартін Пірс,Transworld Digital,2021,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-rumour-1933817.html,The Rumour,Леслі Кара,Bantam,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/away-with-the-penguins.html,Away With the Penguins,Хейзел Пріор,Transworld Digital,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-genotype-diet-2082870.html,The GenoType Diet,"Пітер Д'Адамо, Кетрін Уїтні",Transworld Digital,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-sisters-grimm.html,The Sisters Grimm,Менна ван Прааг,Transworld Digital,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/untitled-1-2088990.html,Untitled 1,Валь Вуд,Bantam,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/martha-stewart-s-everyday-light.html,Martha Stewart's Everyday Light,Марта Стюарт,Bantam,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/you-let-me-in.html,You Let Me In,Камілла Брюс,Transworld Digital,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/danny-dynamite.html,Danny Dynamite,Джин Ур,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/captives-2074928.html,Captives,Том Поу,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/superstar-high-the-time-of-your-life.html,Superstar High: The Time of Your Life,Ізабелла Касс,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-shame-to-miss-poetry-collection-3.html,A Shame To Miss Poetry Collection 3,Енн Файн,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/new-world.html,New World,Кріс Прістлі,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/redwulf-s-curse.html,Redwulf's Curse,Кріс Прістлі,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/exit.html,Exit,Белінда Бауер,Transworld Digital,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/my-secret-diary.html,My Secret Diary,Жаклін Уілсон,Corgi Books,2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-3-things-that-will-change-your-destiny-today.html,The 3 Things That Will Change Your Destiny Today!,Пол МакКенна,Bantam,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/monster-blood-tattoo-factotum.html,Monster Blood Tattoo: Factotum,Девід М. Корніш,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/an-unwanted-guest-1934549.html,An Unwanted Guest,Шарі Лапена,Bantam,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/secrets-at-st-jude-s-sunshine-girl.html,Secrets at St Jude's: Sunshine Girl,Кармен Рід,Corgi Books,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/rules-of-the-road.html,Rules Of The Road,Джоан Бауер,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/coyote-moon.html,Coyote Moon,Мартін Бут,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-paladin-prophecy-alliance.html,The Paladin Prophecy: Alliance,Марк Фрост,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/jumping-to-confusions.html,Jumping to Confusions,Ліз Реттіг,Corgi Books,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/windy-webley.html,Windy Webley,Кетлін Венді Геральд,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-summoning.html,The Summoning,Е. Річардсон,Corgi Books,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-slime-book-all-you-need-to-know-to-make-the-perfect-slime.html,The Slime Book. All You Need to Know to Make the Perfect Slime,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-shade-of-hettie-daynes.html,The Shade of Hettie Daynes,Роберт Свінделлс,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-diamond-girls.html,The Diamond Girls,Жаклін Уілсон,Corgi Books,2007,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-eyes-of-a-king.html,The Eyes of a King,Кетрін Баннер,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/seashore-explore-nature-with-fun-facts-and-activities.html,Seashore. Explore Nature with Fun Facts and Activities,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/opal-plumstead.html,Opal Plumstead,Жаклін Уілсон,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/blossom-s-revenge.html,Blossom's Revenge,Адель Герас,Corgi Books,1997,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-brotherhood-of-pirates.html,The Brotherhood of Pirates,Вільям Гілкерсон,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/nelson-mandela.html,Nelson Mandela,Стівен Кренський,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/blood-magic.html,Blood Magic,Тесса Греттон,Corgi Books,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-toymaker.html,The Toymaker,Джеремі де Квдт,Corgi Books,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/play-with-art-it-s-time-to-get-creative.html,Play With Art. It's time to get creative!,,DK (Dorling Kindersley),2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/annie-s-game.html,Annie's Game,Наріндер Дхамі,Corgi Books,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/teenage-worrier-s-guide-to-lurve.html,Teenage Worrier's Guide To Lurve,Рос Асквіт,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/colours-and-shapes-2075373.html,Colours and Shapes,,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/wolf-girl.html,Wolf Girl,Тереса Томлінсон,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-big-day.html,The Big Day,Роб Чайлдс,Corgi Books,1990,English
yakaboo.ua,https://www.yakaboo.ua/ua/tim-defender-of-the-earth.html,TIM Defender of the Earth,Сем Ентовен,Corgi Books,2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-shame-to-miss-poetry-collection-2.html,A Shame To Miss Poetry Collection 2,Енн Файн,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/tractor.html,Tractor,,DK (Dorling Kindersley),2010,English
yakaboo.ua,https://www.yakaboo.ua/ua/rocks-and-minerals-the-definitive-visual-guide.html,Rocks and Minerals. The Definitive Visual Guide,Рональд Боневіц,DK (Dorling Kindersley),2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/rhs-what-plant-when-more-than-1-000-top-plants-for-every-season.html,"RHS What Plant When. More than 1,000 Top Plants for Every Season",,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/tajna-po-imeni-lagerfel-d.html,"Тайна по имени Лагерфельд
Le Mystère Lagerfeld",Лорен Аллен-Карон,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/mary-berry-s-complete-cookbook.html,Mary Berry's Complete Cookbook,Мері Беррі,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/lesnaja-nevesta-prokljatie-diviny-2107871.html,Лесная невеста. Проклятие Дивины,Єлизавета Дворецька,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/polnolunie-2107878.html,Полнолуние,Андрій Кокотюха,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/babushkina-domashnjaja-kniga.html,Бабушкина домашняя книга,Н. Ревенко,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/one-two-three-four-the-beatles-in-time.html,One Two Three Four. The Beatles in Time,Крейг Браун,Fourth Estate,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-crafter-s-year.html,The Crafter's Year,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/ctrl-s.html,CTRL+S,Енді Бріггс,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-light-at-the-end-of-the-day.html,The Light at the End of the Day,Елеонора Вассерберг,Fourth Estate,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/stalevij-schur-ide-do-armii-kniga-2.html,"Сталевий Щур іде до армії. Книга 2
The Stainless Steel Rat Gets Drafted",Гаррі Гаррісон,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/grozovoj-pereval-2107863.html,"Грозовой Перевал
Wuthering Heights",Емілі Бронте,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-science-of-animals-inside-their-secret-world.html,The Science of Animals. Inside their Secret World,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/korsary-tavriki-2107869.html,Корсары Таврики,Александра Девіль,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/narodzhennja-stalevogo-schura-2107837.html,"Народження Сталевого Щура. Книга 1
The Stainless Steel Rat is Born",Гаррі Гаррісон,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/nightingale.html,Nightingale,Марина Кемп,Fourth Estate,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/american-war-of-independence-a-visual-history.html,American War of Independence. A Visual History,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/ne-prikasajsja-ko-mne.html,Не. Прикасайся ко мне,Лаура Кнайдл,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/raj-centr-2107882.html,РАЙ.центр,Люко Дашвар,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/american-civil-war-a-visual-history.html,American Civil War. A Visual History,,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/kapitan-pishov-na-obid-korabel-zahopili-matrosi-charl-z-bukovski.html,"Капітан пішов на обід, корабель захопили матроси
The Capitan Is Out To Lunch and the Sailor Have Taken Over the Ship",Чарльз Буковскі,П'яний корабель,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/strila-chasu-abo-priroda-zlochinu.html,"Стріла часу, або Природа злочину",Мартін Еміс,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/nesvjataja-vera-zhrecy-druidy-magi-shamany.html,"Несвятая вера. Жрецы, друиды, маги, шаманы",,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/things-bright-and-beautiful-1920948.html,Things Bright and Beautiful,Анбара Салам,Fig Tree,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/dikij-2107833.html,Дикий,Гільєрмо Арр'яга,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/the-true-power-of-water-healing-and-discovering-ourselves-2081915.html,The True Power of Water. Healing and Discovering Ourselves,Масару Емото,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/anomalija-2107832.html,Аномалія,Андрій Новік,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/chicken-and-rice.html,Chicken and Rice,Шу Хан Лі,Fig Tree,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/rooney-classic-football-heroes-collect-them-all.html,Rooney (Classic Football Heroes) - Collect Them All!,"Метт Олдфілд, Том Олдфілд",Everything,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/board-games-in-100-moves.html,Board Games in 100 Moves,"Іан Лівінгстон, Джеймс Волліс",DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/feminitivi-materiali-do-zanjat-9-11-klasi.html,Фемінітиви. Матеріали до занять. 9-11 класи,,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/if-i-could-tell-you.html,If I Could Tell You,Елізабет Вілхайд,Fig Tree,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/sucha-dochka-2107831.html,Суча дочка,Валентина Мастєрова,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/giggs-from-the-playground-to-the-pitch-classic-football-heroes.html,Giggs: From the Playground to the Pitch (Classic Football Heroes),"Метт Олдфілд, Том Олдфілд",Everything,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/uchitel-jak-menedzher-nush.html,Учитель як менеджер НУШ,,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/smaragd-2107830.html,Смарагд,Валентина Мастєрова,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/accidental-agent.html,Accidental Agent,Алан Джадд,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/back-roads-france.html,Back Roads France,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/shuttlecock.html,Shuttlecock,Грем Свіфт,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-survival-skills-dangerous-animals.html,Bear Grylls Survival Skills: Dangerous Animals,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/on-tebja-nedostoin-2107876.html,Он тебя недостоин,Таня Вінк,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/istanbul-pocket-map-and-guide.html,Istanbul Pocket Map and Guide,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/right-after-the-weather.html,Right After the Weather,Карол Аншоу,Fig Tree,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/serce-ne-obdurish.html,Серце не обдуриш,Зоряна Лешко,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/florence-pocket-map-and-guide.html,Florence Pocket Map and Guide,,DK (Dorling Kindersley),2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/authentic-texts-tasks.html,Authentic texts & tasks,,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/edinburgh-pocket-map-and-guide.html,Edinburgh Pocket Map and Guide,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-radical-romance.html,A Radical Romance,Елісон Лайт,Fig Tree,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/scho-vpalo-te-propalo-2107828.html,"Що впало, те пропало",Стівен Кінг,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/matematika-kompetentnisni-zavdannja-7-9-ti-klasi.html,Математика. Компетентнісні завдання. 7-9-ті класи,"Л. Білоконь, С. Білоконь, Г. Бровко",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/vozvraschenie-letuchego-gollandca.html,Возвращение «Летучего голландца»,Михайло Шторм,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/christmas-pudding-1907185.html,Christmas Pudding,Ненсі Мітфорд,Fig Tree,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/bot-2107827.html,Бот. Атакамська криза,Макс Кідрук,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/vienna-2074837.html,Vienna,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/mezhdu-dvuh-ognej-2107872.html,Между двух огней,Сергій Майдуков,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/metelik.html,Метелик,Анрі Шарьер,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/chuzhi-grihi.html,Чужі гріхи,Тетяна П'янкова,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/belladonna-2083126.html,Belladonna,Анбара Салам,Fig Tree,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/mjeri-barton-2107824.html,"Мэри Бартон
Mary Barton",Елізабет Гаскелл,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/bulo-stalo-novi-zmini-v-pravopisi.html,Було-стало. Нові зміни в правописі,Олександр Авраменко,Даринка,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/pesochnyj-chelovek-jeliksir-satany.html,"Песочный человек. Эликсир сатаны
Der Sandmann. Die Elixiere des Teufels",Ернст Теодор Амадей Гофман,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/the-complete-novels-1907188.html,The Complete Novels,Ненсі Мітфорд,Fig Tree,2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-safeguard-of-the-sea-a-naval-history-of-britain-volume-1-660-1649.html,The Safeguard of the Sea. A Naval History of Britain. Volume 1. 660-1649,Ніколас Роджер,Penguin,2004,English
yakaboo.ua,https://www.yakaboo.ua/ua/pozyvnoj-krest.html,Позывной Крест,Костянтин Стогній,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/milan-and-the-lakes.html,Milan and the Lakes,,DK (Dorling Kindersley),2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/himija-materiali-do-urokiv-11-klas-didaktichni-materiali.html,Хімія. Матеріали до уроків. 11 клас. Дидактичні матеріали,"Ірина Філоненко, Алла Зільберман",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/miami-and-the-keys.html,Miami and the Keys,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/emocijna-sfera-ditini.html,Емоційна сфера дитини,,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/rassledovanija-v-anglijskom-stile-sbornik-klassicheskogo-detektiva.html,Расследования в английском стиле. Сборник классического детектива,"Едгар Аллан По, Моріс Леблан, Джозеф Шерідан Ле Фаню, Роберт Сівенсон","Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/berlin-2079102.html,Berlin,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/food-diy-how-to-make-your-own-everything-sausages-to-smoked-salmon-sourdough-to-sloe-gin-bacon-to-buns.html,"Food DIY. How to Make Your Own Everything. Sausages to Smoked Salmon, Sourdough to Sloe Gin, Bacon to Buns",Тім Хейворд,Fig Tree,2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/and-the-land-lay-still.html,And the Land Lay Still,Джеймс Робертсон,Penguin,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/istorija-ukrains-koi-derzhavnosti-kalendar-na-2020-2021-roki.html,Історія української державності. Календар на 2020-2021 роки,,ООО Печатный Дом Украины,2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/vietnam-2082911.html,Vietnam,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/poland-2080953.html,Poland,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/in-command-of-history-churchill-fighting-and-writing-second-world-war.html,In Command of History. Churchill Fighting And Writing Second World War,Девід Рейнолдс,Penguin,2005,English
yakaboo.ua,https://www.yakaboo.ua/ua/japan-2080366.html,Japan,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/hudozhestvennaja-literatura/ukrainskaja-literatura/sovremennaja-proza/charter-so-smert-ju.html,Чартер со смертью,Сергій Пономаренко,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/florence-and-tuscany.html,Florence and Tuscany,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/caribbean.html,Caribbean,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/logopedichnij-zoshit.html,Логопедичний зошит,Інна Моргун,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/nebezpeka-domu-na-okolici.html,"Небезпека ""Дому на околиці""
Peril at End House",Агата Крісті,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/kouching-sesii-dlja-pedagogiv.html,Коучинг- сесії для педагогів,"Олена Пащенко, Любов Сокол, Наталя Харченко",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/barcelona-and-catalonia.html,Barcelona and Catalonia,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/in-montparnasse-the-emergence-of-surrealism-in-paris-from-duchamp-to-dali-1918998.html,"In Montparnasse. The Emergence of Surrealism in Paris, from Duchamp to Dali",Сью Роу,Fig Tree,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-sticker-activity-reptiles-amphibians.html,Bear Grylls Sticker Activity: Reptiles & Amphibians,Беар Гріллс,Everything,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/wwe-tag-teams-and-team-ups.html,WWE Tag-Teams and Team-Ups,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-sticker-activity-polar-worlds.html,Bear Grylls Sticker Activity: Polar Worlds,Беар Гріллс,Everything,2017,English
