Site,Link,Name,Author,Publisher,Year,Language
yakaboo.ua,https://www.yakaboo.ua/ua/marketing-4-0-vid-tradicijnogo-do-cifrovogo-2098550.html,"Маркетинг 4.0. Від традиційного до цифрового
Marketing 4.0. Moving from Traditional to Digital","Філіп Котлер, Гермаван Катарджая, Їван Сетьяван",КМ-БУКС,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/mistectvo-vijni-1358525.html,Мистецтво війни,Сунь-цзи,Видавництво Старого Лева,2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/malen-ka-kniga-hjuge-jak-zhiti-dobre-po-dans-ki.html,"Маленька книга хюґе. Як жити добре по-данськи
The Little Book of Hygge. The Danish Way to Live Well",Майк Вікінг,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/zorjanij-chas-rodrika-kniga-2.html,"Щоденник слабака. Зоряний час Родрика. Книга 2
Diary of a Wimpy Kid. Rodrick Rules",Джефф Кінні,КМ-БУКС,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/tepli-istorii-do-kavi.html,Теплі історії до кави,Надія Гербіш,Брайт Букс,2012,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/val-s-gormoniv-komplekt-iz-2-knig.html,Вальс гормонів (комплект із 2 книг),Наталія Зубарєва,Book Chef,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/schodennik-slabaka-ostannja-kraplja-kniga-3.html,"Щоденник слабака. Остання крапля. Книга 3
Diary of a Wimpy Kid. The Last Straw",Джефф Кінні,КМ-БУКС,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/dpa-2020-matematika-zbirnik-zavdan-9-klas.html,ДПА 2020. Математика. Збірник завдань. 9 клас,"Олександр Істер, Оксана Єргіна",Генеза,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/igry-v-kotorye-igrajut-ljudi-1910212.html,"Игры, в которые играют люди
Games People Play",Ерік Берн,Форс,2016,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/jelegantnost-ezhika.html,"Элегантность ежика
L'elegance du Herisson",Мюріель Барбері,Азбука,2014,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/kak-zavoevyvat-druzej-i-okazyvat-vlijanie-na-ljudej-1867248.html,"Как завоевывать друзей и оказывать влияние на людей
How to Win Friends & Influence People",Дейл Карнегі,Попурри,2016,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/tolkin-jak-nevidomij-oksfords-kij-profesor-napisav-gobbita-i-stav-najuljublenishim-avtorom-stolittja.html,"Толкін. Як невідомий оксфордський професор написав ""Гобіта"" і став найулюбленішим автором століття
Tolkien: How an Obscure Oxford Professor Wrote The Hobbit and Became the Most Beloved Author of the Century",Девін Браун,КнигоВир,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/matilda.html,"Матильда
Matilda",Роальд Дал,А-ба-ба-га-ла-ма-га,2009,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/atlant-rozpraviv-plechi-chastina-2-abo-abo.html,"Атлант розправив плечі. Частина 2. Або-або 
Atlas Shrugged. Part 2. Either-Or",Айн Ренд,Наш Формат,2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/dzhordzh-i-taemnij-kljuch-do-vsesvitu.html,"Джордж і таємний ключ до Всесвіту
George's Secret Key to the Universe","Люсі Гокінґ, Стівен Гокінґ, Кристоф Ґальфар",Видавництво Старого Лева,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/36-i-6-kotiv-kompan-joniv.html,36 і 6 котів-компаньйонів,Галина Вдовиченко,Видавництво Старого Лева,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/schodennik-slabaka.html,Щоденник слабака,Джефф Кінні,КМ-БУКС,2014,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/rozumnij-investor-strategija-vartisnogo-investuvannja.html,"Розумний інвестор. Стратегія вартісного інвестування
The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel","Бенджамін Ґрем, Джейсон Цвєйг",Наш Формат,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/graviti-folz-schodennik-3.html,Гравіті Фолз. Щоденник 3,,Ранок,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/anglijs-ka-mova-tipovi-testovi-zavdannja.html,ЗНО 2020. Англійська мова. Типові тестові завдання,Світлана Мясоєдова,Літера ЛТД,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/marketingovi-vijni.html,"Маркетингові війни 
Marketing Warfare","Джек Траут, Ел Райс",Фабула,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/chornij-voron-zalishenec-1871857.html,Чорний ворон. Залишенець,Василь Шкляр,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/vid-mak-mech-priznachennja.html,"Відьмак. Меч призначення
Wiedzmin. Miecz przeznaczenia",Анджей Сапковський,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ukrains-ka-mova-kompleksne-vidannja-dlja-pidgotovki-do-zno-ta-dpa-2020.html,Українська мова. Комплексне видання для підготовки до ЗНО та ДПА 2020,Олена Білецька,Підручники і посібники,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/antiukrainec-abo-volja-do-borot-bi-porazki-chi-zradi-2098783.html,"Антиукраїнець, або воля до боротьби, поразки чи зради",Олександр Савченко,А-ба-ба-га-ла-ма-га,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/monah-kotoryj-prodal-svoj-ferrari-pritcha-ob-ispolnenii-zhelanij-i-poiske-svoego-prednaznachenija-2103468.html,"Монах, который продал свой ""феррари"". Притча об исполнении желаний и поиске своего предназначения
The Monk Who Sold His Ferrari. A Fable About Fulfilling Your Dreams and Reaching Your Destiny",Робін Шарма,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/dnevnik-moej-beremennosti-1086457.html,Дневник моей беременности,,"Друкарня ""Дмитриевская""",2012,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/nomo-deus-kratkaja-istorija-buduschego.html,"Ноmo Deus. Краткая история будущего
Homo Deus: A Brief History of Tomorrow",Ювал Ной Харарі,Синдбад,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/durna-krov-taemnici-ta-brehni-startapu-kremnievoi-dolini.html,"Дурна кров. Таємниці та брехні стартапу Кремнієвої долини
Bad Blood: Secrets and Lies in a Silicon Valley Startup",Джон Каррейру,Book Chef,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/garri-potter-i-taemna-kimnata-iljustrovane-vidannja.html,"Гаррі Поттер і таємна кімната. Ілюстроване видання
Harry Potter and the Chamber of Secrets Illustrated Edition",Джоан Роулінг,А-ба-ба-га-ла-ма-га,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/jessencializm-put-k-prostote-1879295.html,"Эссенциализм. Путь к простоте
Essentialism:  The Disciplined Pursuit of Less",Грег МакКеон,"Манн, Иванов и Фербер",2015,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/dim-u-jakomu-zhevrie-svitlo.html,"Дім, у якому жевріє світло",Ельчін Сафарлі,Book Chef,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/strategii-geniiv-p-jat-najvazhlivishih-urokiv-vid-billa-gejtsa-endi-grouva-ta-stiva-dzhobsa.html,"Стратегії геніїв. П’ять найважливіших уроків від Білла Ґейтса, Енді Ґроува та Стіва Джобса
Strategy Rules: Five Timeless Lessons from Bill Gates, Andy Grove, and Steve Jobs","Девід Йоффе, Майкл Кузумано","Книжковий клуб ""Клуб Сімейного Дозвілля""",2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/garri-potter-i-v-jazen-azkabanu-iljustrovane-vidannja.html,"Гаррі Поттер і в'язень Азкабану. Ілюстроване видання
Harry Potter and the Prisoner of Azkaban Illustrated Edition",Джоан Роулінг,А-ба-ба-га-ла-ма-га,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/gimn-1641177.html,"Гимн
Anthem",Айн Ренд,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/rajon-d.html,Район «Д»,Артем Чех,Книги - XXI,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ne-takaja-kak-vse-1764190.html,"Не такая, как все
Une fille comme elle",Марк Леві,"Азбука, Иностранка",2016,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/dumaj-i-bogatej-1879235.html,Думай и богатей,Наполеон Гілл,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/legendi-pro-edinorogiv.html,"Легенди про єдинорогів
The Golden Unicorn. Secrets & Legends",Селвін Фіппс,#книголав,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/perevorot-zlamni-momenti-v-krainah-scho-perezhivajut-krizu.html,"Переворот. Зламні моменти в країнах, що переживають кризу
Upheaval: Turning Points for Nations in Crisis",Джаред Даймонд,КМ-БУКС,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/divchina-onlajn-u-turne.html,Дівчина онлайн у турне,Зої Заґґ,Видавництво Старого Лева,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/mama-i-syn-kak-vyrastit-iz-mal-chika-muzhchinu-2061194.html,"Мама и сын. Как вырастить из мальчика мужчину
Strong Mothers, Strong Sons: Lessons Mothers Need to Raise Extraordinary Men",Мег Мікер,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/istorija-ukraini-vid-dida-svirida-kniga-1.html,Історія України від Діда Свирида. Книга 1,Дід Свирид,Юстініан,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/dzherelo.html,"Джерело
The Fountainhead",Айн Ренд,Наш Формат,2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/cholovik-na-im-ja-uve.html,"Чоловік на ім'я Уве
A Man Called Ove",Фредрік Бакман,#книголав,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/prakticheskoe-rebenkovedenie.html,Практическое ребенковедение,Світлана Ройз,Ніка-Центр,2015,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/sila-nastojaschego-rukovodstvo-k-duhovnomu-probuzhdeniju-1857142.html,"Сила Настоящего. Руководство к духовному пробуждению
The Power of Now. A Guide to Spiritual Enlightenment",Екхарт Толле,София,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/sapiens-kratkaja-istorija-chelovechestva.html,"Sapiens. Краткая история человечества
Sapiens: A Brief History of Humankind",Ювал Ной Харарі,Синдбад,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/pidsvidomosti-vse-pidvladne.html,"Підсвідомості все підвладне
Mind Power for the 21st Century",Джон Кехо,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/pravda-pro-spravu-garri-kveberta.html,"Правда про справу Гаррі Квеберта
La verite sur l'affaire Harry Quebert",Жоель Діккер,Видавництво Старого Лева,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/kratkie-otvety-na-bol-shie-voprosy-1854541.html,"Краткие ответы на большие вопросы
Brief Answers to The Big Questions",Стівен Гокінґ,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/komplekt-knig-po-uhodu-za-rebenkom-doktora-komarovskogo-1-komplekt-iz-2-knig.html,Комплект книг по уходу за ребенком доктора Комаровского №1 (комплект из 2 книг),Євгеній Комаровський,Клиником,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/skazat-zhizni-da-psiholog-v-konclagere.html,"Сказать жизни ""Да!"". Психолог в концлагере
Trotzdem Ja zum Leben sagen",Вiктор Франкл,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/minecraft-stiker-buk-nizhnij-svit-i-kraj.html,"Minecraft. Стікер-бук. Нижній світ і Край
Minecraft",Стефані Мілтон,Артбукс,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/biznes-bloknot-big-money-zarjazhen-na-uspeh.html,Бизнес-блокнот Big Money. Заряжен на успех,Євгеній Черняк,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/majzhe-mil-jon-edinorogiv.html,"Майже мільйон єдинорогів
A Million Unicorns",Лулу Майо,Жорж,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/restart-kak-prozhit-mnogo-zhiznej.html,Рестарт. Как прожить много жизней,Ірина Хакамада,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/krolik-jakij-hotiv-zasnuti.html,"Кролик, який хотів заснути
Kaninen Som Sa Garna Ville Somna",Карл-Йоган Форссен Ерлін,Артбукс,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/the-7-habits-of-highly-effective-people-restoring-the-character-ethic-1080843.html,"7 навыков высокоэффективных людей. Мощные инструменты развития личности
The 7 Habits of Highly Effective People: Restoring the Character Ethic",Стівен Кові,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/nikoli-ne-jdit-na-kompromis-tehnika-efektivnih-peregovoriv.html,"Ніколи не йдіть на компроміс. Техніка ефективних переговорів
Never Split the Difference: Negotiating As If Your Life Depended On It","Тел Рез, Кріс Восс",Наш Формат,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/pol-ovi-doslidzhennja-z-ukrains-kogo-seksu-1355970.html,Польові дослідження з українського сексу,Оксана Забужко,Комора,2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/chizkejk-vseredini-komplekt-iz-2-knig.html,Чизкейк всередині (комплект із 2 книг),Вікторія Мельник,Book Chef,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/100-ekspres-urokiv-ukrains-koi-chastina-2.html,100 експрес-уроків української. Частина 2,Олександр Авраменко,#книголав,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/tatuirovschik-iz-osvencima.html,"Татуировщик из Освенцима
The Tattooist of Auschwitz",Гізер Морріс,Азбука,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/psihopatologija-obydennoj-zhizni-1269252.html,Психопатология обыденной жизни,Зиґмунд Фройд,Азбука,2014,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/naodinci-z-soboju-1843922.html,Наодинці з собою,Марк Аврелій Антоній,"Видавництво ""Апріорі""",2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/pandemonium-at-school-pirate-pandemonium.html,"Гармидер у школі
Pandemonium at School. Pirate Pandemonium",Джеремі Стронг,Видавництво Старого Лева,2007,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/sil-nejshie-biznes-po-pravilam-netflix-1907495.html,"Сильнейшие. Бизнес по правилам Netflix
Powerful: Building a Culture of Freedom and Responsibility",Петті Мак-Корд,"Форс, Бомбора",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/principy-zhizn-i-rabota-1855823.html,Принципы. Жизнь и работа,Рей Даліо,"Манн, Иванов и Фербер",2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/enn-iz-zelenih-dahiv.html,"Енн із Зелених Дахів. Книга 1
Anne of Green Gables",Люсі-Мод Монтгомері,Урбіно,2012,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/dumaj-kak-matematik-kak-reshat-ljubye-zadachi-bystree-i-jeffektivnee.html,"Думай как математик. Как решать любые задачи быстрее и эффективнее
A Mind For Numbers: How to Excel at Math and Science",Барбара Оклі,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/malen-kij-princ-1282658.html,"Маленький принц
Le Petit Prince",Антуан де Сент-Екзюпері,А-ба-ба-га-ла-ма-га,2014,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/tajnye-vidy-na-goru-fudzi-1942417.html,Тайные виды на гору Фудзи,Віктор Пелевін,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/bon-chi-ton-abo-garni-maneri-dlja-ditej.html,"Бон чи тон, або гарні манери для дітей",Ґжеґож Касдепке,Урбіно,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/nad-propast-ju-vo-rzhi-2067093.html,"Над пропастью во ржи
The Catcher in the Rye",Джером Д. Селінджер,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/4321-1942388.html,4321,Пол Остер,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/kniga-36-i-6-kotiv.html,36 і 6 котів,Галина Вдовиченко,Видавництво Старого Лева,2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/o-alqimista.html,"Алхимик
O Alqimista",Пауло Коельйо,София,2005,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/beguschaja-s-volkami-zhenskij-arhetip-v-mifah-i-skazanijah.html,"Бегущая с волками. Женский архетип в мифах и сказаниях
Women Who Run with the Wolves: Myths and Stories of the Wild Woman Archetype",Клариса Пінкола Естес,София,2016,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/smit-k-znisch-cej-schodennik.html,"Знищ цей щоденник
Wreck This Journal: To Create Is To Destroy",Кері Сміт,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/velika-kniga-pro-tilo.html,Велика книга про тіло,Мінна Лейсі,Артбукс,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/imperija-dolzhna-umeret-istorija-russkih-revoljucij-v-licah-1900-1917-gg-1630928.html,Империя должна умереть. История русских революций в лицах. 1900-1917 гг.,Михайло Зигар,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/posle-1886228.html,"После
After",Анна Тодд,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/kak-ustroena-jekonomika.html,"Как устроена экономика
Economics: The User's Guide",Ха-Юн Чанґ,"Манн, Иванов и Фербер",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/mifi-dlja-ditej.html,Міфи для дітей,Ґжеґож Касдепке,Урбіно,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/perfect-you.html,Perfect you. Как превратить жизнь в сказку,Олеся Малінська,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/sem-navykov-vysokojeffektivnyh-ljudej-2091781.html,"Семь навыков высокоэффективных людей
The 7 habits of highly effective people",Стівен Кові,Альпіна Паблішер,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/imet-ili-byt-63.html,Иметь или быть?,Еріх Фромм,Биг-Пресс,2012,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/krizhane-serce-komplekt-iz-2-knig.html,Крижане серце (комплект із 2 книг),,Егмонт Україна,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/konstitucija-ukraini-1171097.html,Конституція України. Станом на 2 вересня 2019 р.,,Центр навчальної літератури,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ukrains-ka-mova-pravopis-u-tablicjah-testovi-zavdannja-1806171.html,"Українська мова. Правопис у таблицях, тестові завдання","Олександр Авраменко, Оксана Тищенко",#книголав,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ekskursija-matematikoju-jak-cherez-goteli-rib-kaminci-i-pasazhiriv-metro-zrozumiti-cju-nauku.html,"Екскурсія математикою. Як через готелі, риб, камінці і пасажирів зрозуміти цю науку
The Joy of x: A Guided Tour of Math, from One to Infinity",Стівен Строгац,Наш Формат,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/schigol.html,"Щиголь
The Goldfinch",Донна Тартт,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/kak-privesti-dela-v-porjadok-iskusstvo-produktivnosti-bez-stressa-1871142.html,"Как привести дела в порядок. Искусство продуктивности без стресса
Getting Things Done: The Art of Stress-Free Productivity",Девід Аллен,"Манн, Иванов и Фербер",2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/najkorotsha-istorija-chasu.html,"Найкоротша історія часу
A Briefer History of Time","Леонард Млодінов, Стівен Гокінґ","Книжковий клуб ""Клуб Сімейного Дозвілля""",2016,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/harakternik-1912396.html,Характерник,Василь Шкляр,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/karma-i-radikal-noe-proschenie-probuzhdenie-k-znaniju-o-tom-kto-ty-est.html,"Карма и Радикальное Прощение. Пробуждение к знанию о том, кто ты есть
Getting to Heaven on a Harley",Колін Тіппінг,София,2016,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/etiket-shkola-pani-frejmut.html,Етикет. Школа пані Фреймут,Ольга Фреймут,Snowdrop,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/rizdvjana-istorija.html,Різдвяна історія,Чарлз Діккенс,Видавництво Старого Лева,2014,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/jak-podolati-nespokij-i-pochati-zhiti-1565131.html,"Як подолати неспокій і почати жити
How to Stop Worrying and Start Living",Дейл Карнегі,КМ-БУКС,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/idiot-956868.html,Идиот,Федір Достоєвський,Азбука,2012,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/norvezhskij-les-1942413.html,Норвежский лес,Харукі Муракамі,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/malen-ki-zhinki.html,"Маленькі жінки
Little Women",Луїза Мей Олкотт,Навчальна книга - Богдан,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/kotohatka.html,Котохатка,Галина Вдовиченко,Видавництво Старого Лева,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/ni-sy-bud-uveren-v-svoih-silah-i-ne-pozvoljaj-somnenijam-meshat-tebe-dvigat-sja-vpered-1942365.html,НИ СЫ. Будь уверен в своих силах и не позволяй сомнениям мешать тебе двигаться вперед,Джен Сінсеро,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/pro-scho-mi-dumaemo-koli-dumaemo-pro-futbol.html,"Про що ми думаємо, коли думаємо про футбол
What We Think About When We Think About Soccer",Саймон Кричлі,Yakaboo Publishing,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/fizika-nevozmozhnogo-1642071.html,"Физика невозможного
Physics of the Impossible",Мічіо Кайку,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/zno-2020-biologija-tipovi-testovi-zavdannja.html,ЗНО 2020. Біологія. Типові тестові завдання,"Сергій Дерій, Лідія Ілюха, Людмила Прокопенко, Оксана Спрягайло",Літера ЛТД,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/easy-way-to-stop-smoking-978404.html,"Легкий способ бросить курить
Easy Way to Stop Smoking",Аллен Карр,Добрая книга,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/50-luchshih-knig-po-samorazvitiju-v-infografike.html,50 лучших книг по саморазвитию в инфографике,,Моноліт-Bizz,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/homo-deus.html,"Homo Deus. Людина божественна. За лаштунками майбутнього
Homo Deus: A Brief History of Tomorrow",Ювал Ной Харарі,Book Chef,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/filosofija-toyota-14-principiv-roboti-zlagodzhenoi-komandi.html,"Філософія Toyota. 14 принципів роботи злагодженої команди
The Toyota Way: 14 Management Principles from the World's Greatest Manufacturer",Джеффрі К. Лайкер,Наш Формат,2017,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/u-lizhku-z-tvoim-cholovikom-notatki-kohanki.html,#У ліжку з твоїм чоловіком. Нотатки коханки. Дружинам читати обов'язково!,Ніка Набокова,Book Chef,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/chto-ja-znaju-o-rabote-kofejni-1867858.html,"Что я знаю о работе кофейни
What I Know About Running Coffee Shops",Колін Хармон,Азбука,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/isti-molitisja-kohati.html,"Їсти, молитися, кохати
Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",Елізабет Ґілберт,Видавництво Старого Лева,2015,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/shelkoprjad-1390681.html,"Шелкопряд
The Silkworm",Роберт Ґалбрейт,Азбука,2015,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/interaktivnij-zoshit-dlja-psihiv.html,"Інтерактивний зошит для психів
The Big Activity Book for Anxious People","Рід Джордан, Ерін Вільямс",Snowdrop,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/mif-o-krasote-stereotipy-protiv-zhenschin-1804855.html,"Миф о красоте. Стереотипы против женщин
The Beauty Myth: How Images of Beauty Are Used Against Women",Наомі Вульф,Альпіна Паблішер,2018,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/v-posteli-s-tvoim-muzhem-zapiski-ljubovnicy-zhenam-chitat-objazatel-no-1888868.html,#В постели с твоим мужем. Записки любовницы. Женам читать обязательно!,Ніка Набокова,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/poka-techet-reka-1889131.html,"Пока течет река
Once Upon a River",Діана Сеттерфілд,Азбука,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/shljah-do-finansovoi-svobodi.html,"Шлях до фінансової свободи
Der Weg zur Finanziellen Freiheit",Бодо Шефер,Видавництво Старого Лева,2018,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/zniknennja-stefani-mejler.html,Зникнення Стефані Мейлер,Жоель Діккер,Видавництво Старого Лева,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/pravila-rozvitku-mozku-ditini-jak-vihovati-rozumnu-ta-schaslivu-ditinu-vid-narodzhennja-do-p-jati.html,"Правила розвитку мозку дитини. Як виховати розумну та щасливу дитину від народження до п'яти
Brain Rules for a Baby: How to Raise a Smart and Happy Child from Zero to Five",Джон Медіна,Наш Формат,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/bezmolvnyj-pacient-1875069.html,"Безмолвный пациент
The Silent Patient",Алекс Майклідіс,Форс,2019,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/zaboronenij-istorija-zhittja-i-borot-bi-vasilja-stusa.html,Заборонений. Історія життя і боротьби Василя Стуса,"Сергій Дзюба, Артемій Кірсанов",Фабула,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/zagublene-carstvo-istorija-russkogo-mira-z-1470-roku-do-s-ogodni.html,"Загублене царство. Історія ""Русского мира"" з 1470 року до сьогодні",Сергій Плохій,Фоліо,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/minecraft-dovidnik-doslidnika.html,Minecraft. Довідник Дослідника,Алекс Вілтшир,Артбукс,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/samostijna-ditina-abo-jak-stati-linivoju-mamoju.html,"Самостійна дитина, або Як стати «лінивою мамою»",Анна Бикова,"Book Chef, Форс",2017,Ukrainian
